questionCode,questionDescription,questionDetail,answer1Code,answer1Detail,answer2Code,answer2Detail,answer3Code,answer3Detail,answer4Code,answer4Detail,correctAnswerCode,countDown
61acc08c-a9bb-4732-8ea1-7d23b0e11082,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2082,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492082,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032082,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032082,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032080,813
61acc08c-a9bb-4732-8ea1-7d23b0e11083,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2083,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492083,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032083,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032083,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032081,814
61acc08c-a9bb-4732-8ea1-7d23b0e11084,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2084,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492084,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032084,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032084,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032082,815
61acc08c-a9bb-4732-8ea1-7d23b0e11085,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2085,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492085,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032085,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032085,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032083,816
61acc08c-a9bb-4732-8ea1-7d23b0e11086,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2086,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492086,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032086,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032086,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032084,817
61acc08c-a9bb-4732-8ea1-7d23b0e11087,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2087,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492087,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032087,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032087,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032085,818
61acc08c-a9bb-4732-8ea1-7d23b0e11088,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2088,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492088,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032088,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032088,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032086,819
61acc08c-a9bb-4732-8ea1-7d23b0e11089,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2089,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492089,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032089,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032089,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032087,820
61acc08c-a9bb-4732-8ea1-7d23b0e11090,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2090,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492090,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032090,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032090,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032088,821
61acc08c-a9bb-4732-8ea1-7d23b0e11091,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2091,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492091,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032091,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032091,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032089,822
61acc08c-a9bb-4732-8ea1-7d23b0e11092,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2092,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492092,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032092,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032092,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032090,823
61acc08c-a9bb-4732-8ea1-7d23b0e11093,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2093,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492093,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032093,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032093,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032091,824
61acc08c-a9bb-4732-8ea1-7d23b0e11094,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2094,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492094,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032094,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032094,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032092,825
61acc08c-a9bb-4732-8ea1-7d23b0e11095,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2095,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492095,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032095,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032095,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032093,826
61acc08c-a9bb-4732-8ea1-7d23b0e11096,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2096,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492096,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032096,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032096,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032094,827
61acc08c-a9bb-4732-8ea1-7d23b0e11097,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2097,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492097,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032097,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032097,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032095,828
61acc08c-a9bb-4732-8ea1-7d23b0e11098,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2098,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492098,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032098,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032098,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032096,829
61acc08c-a9bb-4732-8ea1-7d23b0e11099,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2099,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492099,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032099,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032099,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032097,830
61acc08c-a9bb-4732-8ea1-7d23b0e11100,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2100,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492100,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032100,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032100,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032098,831
61acc08c-a9bb-4732-8ea1-7d23b0e11101,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2101,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492101,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032101,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032101,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032099,832
61acc08c-a9bb-4732-8ea1-7d23b0e11102,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2102,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492102,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032102,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032102,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032100,833
61acc08c-a9bb-4732-8ea1-7d23b0e11103,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2103,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492103,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032103,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032103,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032101,834
61acc08c-a9bb-4732-8ea1-7d23b0e11104,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2104,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492104,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032104,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032104,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032102,835
61acc08c-a9bb-4732-8ea1-7d23b0e11105,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2105,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492105,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032105,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032105,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032103,836
61acc08c-a9bb-4732-8ea1-7d23b0e11106,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2106,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492106,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032106,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032106,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032104,837
61acc08c-a9bb-4732-8ea1-7d23b0e11107,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2107,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492107,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032107,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032107,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032105,838
61acc08c-a9bb-4732-8ea1-7d23b0e11108,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2108,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492108,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032108,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032108,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032106,839
61acc08c-a9bb-4732-8ea1-7d23b0e11109,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2109,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492109,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032109,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032109,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032107,840
61acc08c-a9bb-4732-8ea1-7d23b0e11110,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2110,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492110,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032110,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032110,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032108,841
61acc08c-a9bb-4732-8ea1-7d23b0e11111,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2111,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492111,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032111,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032111,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032109,842
61acc08c-a9bb-4732-8ea1-7d23b0e11112,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2112,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492112,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032112,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032112,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032110,843
61acc08c-a9bb-4732-8ea1-7d23b0e11113,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2113,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492113,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032113,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032113,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032111,844
61acc08c-a9bb-4732-8ea1-7d23b0e11114,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2114,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492114,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032114,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032114,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032112,845
61acc08c-a9bb-4732-8ea1-7d23b0e11115,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2115,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492115,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032115,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032115,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032113,846
61acc08c-a9bb-4732-8ea1-7d23b0e11116,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2116,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492116,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032116,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032116,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032114,847
61acc08c-a9bb-4732-8ea1-7d23b0e11117,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2117,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492117,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032117,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032117,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032115,848
61acc08c-a9bb-4732-8ea1-7d23b0e11118,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2118,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492118,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032118,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032118,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032116,849
61acc08c-a9bb-4732-8ea1-7d23b0e11119,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2119,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492119,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032119,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032119,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032117,850
61acc08c-a9bb-4732-8ea1-7d23b0e11120,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2120,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492120,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032120,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032120,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032118,851
61acc08c-a9bb-4732-8ea1-7d23b0e11121,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2121,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492121,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032121,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032121,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032119,852
61acc08c-a9bb-4732-8ea1-7d23b0e11122,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2122,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492122,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032122,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032122,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032120,853
61acc08c-a9bb-4732-8ea1-7d23b0e11123,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2123,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492123,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032123,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032123,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032121,854
61acc08c-a9bb-4732-8ea1-7d23b0e11124,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2124,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492124,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032124,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032124,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032122,855
61acc08c-a9bb-4732-8ea1-7d23b0e11125,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2125,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492125,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032125,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032125,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032123,856
61acc08c-a9bb-4732-8ea1-7d23b0e11126,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2126,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492126,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032126,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032126,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032124,857
61acc08c-a9bb-4732-8ea1-7d23b0e11127,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2127,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492127,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032127,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032127,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032125,858
61acc08c-a9bb-4732-8ea1-7d23b0e11128,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2128,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492128,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032128,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032128,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032126,859
61acc08c-a9bb-4732-8ea1-7d23b0e11129,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2129,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492129,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032129,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032129,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032127,860
61acc08c-a9bb-4732-8ea1-7d23b0e11130,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2130,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492130,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032130,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032130,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032128,861
61acc08c-a9bb-4732-8ea1-7d23b0e11131,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2131,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492131,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032131,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032131,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032129,862
61acc08c-a9bb-4732-8ea1-7d23b0e11132,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2132,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492132,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032132,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032132,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032130,863
61acc08c-a9bb-4732-8ea1-7d23b0e11133,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2133,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492133,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032133,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032133,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032131,864
61acc08c-a9bb-4732-8ea1-7d23b0e11134,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2134,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492134,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032134,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032134,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032132,865
61acc08c-a9bb-4732-8ea1-7d23b0e11135,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2135,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492135,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032135,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032135,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032133,866
61acc08c-a9bb-4732-8ea1-7d23b0e11136,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2136,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492136,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032136,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032136,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032134,867
61acc08c-a9bb-4732-8ea1-7d23b0e11137,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2137,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492137,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032137,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032137,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032135,868
61acc08c-a9bb-4732-8ea1-7d23b0e11138,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2138,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492138,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032138,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032138,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032136,869
61acc08c-a9bb-4732-8ea1-7d23b0e11139,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2139,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492139,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032139,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032139,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032137,870
61acc08c-a9bb-4732-8ea1-7d23b0e11140,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2140,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492140,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032140,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032140,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032138,871
61acc08c-a9bb-4732-8ea1-7d23b0e11141,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2141,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492141,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032141,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032141,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032139,872
61acc08c-a9bb-4732-8ea1-7d23b0e11142,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2142,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492142,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032142,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032142,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032140,873
61acc08c-a9bb-4732-8ea1-7d23b0e11143,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2143,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492143,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032143,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032143,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032141,874
61acc08c-a9bb-4732-8ea1-7d23b0e11144,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2144,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492144,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032144,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032144,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032142,875
61acc08c-a9bb-4732-8ea1-7d23b0e11145,300. Tea with or without biscuits?,300. Tea with or without biscuits?,5c68383e-ba56-4b55-88bd-8239fbae2145,Answer 1 detail,515d3e49-e776-4714-9a7b-5b1624492145,Answer 2 detail,9682561c-3e44-421b-b2ce-6ba692032145,Answer 3 detail,9682561b-3e44-421b-b2ce-6ba692032145,Answer 4 detail,9682561c-3e44-421b-b2ce-6ba692032143,876
